      row=time/col=energy,                         0,                      4000,                      8000,                     12000,                     16000,                     20000
        1.000000000000000,         0.000000771821695,         0.866994287344651,         0.132308982533578,         0.000000035720577,         0.000000000000000,         0.000000000000000
        1.001000000000000,         0.000000771822042,         0.866994428748741,         0.132308469030835,         0.000000035720438,         0.000000000000000,         0.000000000000000
        1.002000000000000,         0.000000771822388,         0.866994570146476,         0.132307955535892,         0.000000035720300,         0.000000000000000,         0.000000000000000
        1.003000000000000,         0.000000771822735,         0.866994711537855,         0.132307442048747,         0.000000035720161,         0.000000000000000,         0.000000000000000
        1.004000000000000,         0.000000771823082,         0.866994852922880,         0.132306928569402,         0.000000035720023,         0.000000000000000,         0.000000000000000
        1.005000000000000,         0.000000771823428,         0.866994994301550,         0.132306415097855,         0.000000035719884,         0.000000000000000,         0.000000000000000
        1.006000000000000,         0.000000771823775,         0.866995135673865,         0.132305901634108,         0.000000035719745,         0.000000000000000,         0.000000000000000
        1.007000000000000,         0.000000771824121,         0.866995277039825,         0.132305388178159,         0.000000035719607,         0.000000000000000,         0.000000000000000
        1.008000000000000,         0.000000771824468,         0.866995418399431,         0.132304874730008,         0.000000035719468,         0.000000000000000,         0.000000000000000
        1.009000000000000,         0.000000771824815,         0.866995559752682,         0.132304361289656,         0.000000035719329,         0.000000000000000,         0.000000000000000
        1.010000000000000,         0.000000771825161,         0.866995701099579,         0.132303847857103,         0.000000035719191,         0.000000000000000,         0.000000000000000
        1.011000000000000,         0.000000771825508,         0.866995842440121,         0.132303334432348,         0.000000035719052,         0.000000000000000,         0.000000000000000
        1.012000000000000,         0.000000771825854,         0.866995983774310,         0.132302821015390,         0.000000035718914,         0.000000000000000,         0.000000000000000
        1.013000000000000,         0.000000771826201,         0.866996125102144,         0.132302307606231,         0.000000035718775,         0.000000000000000,         0.000000000000000
        1.014000000000000,         0.000000771826548,         0.866996266423624,         0.132301794204870,         0.000000035718636,         0.000000000000000,         0.000000000000000
        1.015000000000000,         0.000000771826894,         0.866996407738751,         0.132301280811306,         0.000000035718498,         0.000000000000000,         0.000000000000000
        1.016000000000000,         0.000000771827241,         0.866996549047524,         0.132300767425540,         0.000000035718359,         0.000000000000000,         0.000000000000000
        1.017000000000000,         0.000000771827587,         0.866996690349943,         0.132300254047571,         0.000000035718221,         0.000000000000000,         0.000000000000000
        1.018000000000000,         0.000000771827934,         0.866996831646008,         0.132299740677400,         0.000000035718082,         0.000000000000000,         0.000000000000000
        1.019000000000000,         0.000000771828281,         0.866996972935721,         0.132299227315025,         0.000000035717943,         0.000000000000000,         0.000000000000000
        1.020000000000000,         0.000000771828627,         0.866997114219079,         0.132298713960448,         0.000000035717805,         0.000000000000000,         0.000000000000000
        1.021000000000000,         0.000000771828974,         0.866997255496085,         0.132298200613668,         0.000000035717666,         0.000000000000000,         0.000000000000000
        1.022000000000000,         0.000000771829320,         0.866997396766737,         0.132297687274685,         0.000000035717528,         0.000000000000000,         0.000000000000000
        1.023000000000000,         0.000000771829667,         0.866997538031037,         0.132297173943498,         0.000000035717389,         0.000000000000000,         0.000000000000000
        1.024000000000000,         0.000000771830013,         0.866997679288983,         0.132296660620108,         0.000000035717250,         0.000000000000000,         0.000000000000000
        1.025000000000000,         0.000000771830360,         0.866997820540577,         0.132296147304515,         0.000000035717112,         0.000000000000000,         0.000000000000000
        1.026000000000000,         0.000000771830707,         0.866997961785818,         0.132295633996718,         0.000000035716973,         0.000000000000000,         0.000000000000000
        1.027000000000000,         0.000000771831053,         0.866998103024706,         0.132295120696717,         0.000000035716835,         0.000000000000000,         0.000000000000000
        1.028000000000000,         0.000000771831400,         0.866998244257242,         0.132294607404512,         0.000000035716696,         0.000000000000000,         0.000000000000000
        1.029000000000000,         0.000000771831746,         0.866998385483425,         0.132294094120103,         0.000000035716558,         0.000000000000000,         0.000000000000000
        1.030000000000000,         0.000000771832093,         0.866998526703256,         0.132293580843489,         0.000000035716419,         0.000000000000000,         0.000000000000000
        1.031000000000000,         0.000000771832440,         0.866998667916735,         0.132293067574672,         0.000000035716280,         0.000000000000000,         0.000000000000000
        1.032000000000000,         0.000000771832786,         0.866998809123862,         0.132292554313650,         0.000000035716142,         0.000000000000000,         0.000000000000000
        1.033000000000000,         0.000000771833133,         0.866998950324637,         0.132292041060424,         0.000000035716003,         0.000000000000000,         0.000000000000000
        1.034000000000000,         0.000000771833479,         0.866999091519060,         0.132291527814993,         0.000000035715865,         0.000000000000000,         0.000000000000000
        1.035000000000000,         0.000000771833826,         0.866999232707131,         0.132291014577357,         0.000000035715726,         0.000000000000000,         0.000000000000000
        1.036000000000000,         0.000000771834173,         0.866999373888850,         0.132290501347516,         0.000000035715588,         0.000000000000000,         0.000000000000000
        1.037000000000000,         0.000000771834519,         0.866999515064218,         0.132289988125470,         0.000000035715449,         0.000000000000000,         0.000000000000000
        1.038000000000000,         0.000000771834866,         0.866999656233234,         0.132289474911219,         0.000000035715310,         0.000000000000000,         0.000000000000000
        1.039000000000000,         0.000000771835212,         0.866999797395899,         0.132288961704763,         0.000000035715172,         0.000000000000000,         0.000000000000000
        1.040000000000000,         0.000000771835559,         0.866999938552213,         0.132288448506101,         0.000000035715033,         0.000000000000000,         0.000000000000000
        1.041000000000000,         0.000000771835906,         0.867000079702176,         0.132287935315234,         0.000000035714895,         0.000000000000000,         0.000000000000000
        1.042000000000000,         0.000000771836252,         0.867000220845787,         0.132287422132161,         0.000000035714756,         0.000000000000000,         0.000000000000000
